annotator,document,system,corpus,rank
145,be9b8379c0371294480cf94fa24dcc5bc2c02dfd,BART,cnn_dm,0
145,be9b8379c0371294480cf94fa24dcc5bc2c02dfd,__REFERENCE__,cnn_dm,2
145,2b19de4fe8058015c655bd9cbeabd63ee360944e,abssentrw,cnn_dm,2
145,2b19de4fe8058015c655bd9cbeabd63ee360944e,BART,cnn_dm,0
145,2b19de4fe8058015c655bd9cbeabd63ee360944e,__REFERENCE__,cnn_dm,3
145,2b19de4fe8058015c655bd9cbeabd63ee360944e,onmt_pg,cnn_dm,1
145,2b19de4fe8058015c655bd9cbeabd63ee360944e,seneca,cnn_dm,4
145,9b82719134a6dcdb225fd7e33402d01afc478fd9,__REFERENCE__,cnn_dm,0
145,9b82719134a6dcdb225fd7e33402d01afc478fd9,onmt_pg,cnn_dm,2
145,9b82719134a6dcdb225fd7e33402d01afc478fd9,abssentrw,cnn_dm,3
145,9b82719134a6dcdb225fd7e33402d01afc478fd9,BART,cnn_dm,1
145,9b82719134a6dcdb225fd7e33402d01afc478fd9,seneca,cnn_dm,4
146,7aa17ec1a451f43187d8f96268e1d452ffcf8272,BART,cnn_dm,1
146,7aa17ec1a451f43187d8f96268e1d452ffcf8272,seneca,cnn_dm,4
146,7aa17ec1a451f43187d8f96268e1d452ffcf8272,abssentrw,cnn_dm,2
146,7aa17ec1a451f43187d8f96268e1d452ffcf8272,onmt_pg,cnn_dm,0
146,7aa17ec1a451f43187d8f96268e1d452ffcf8272,__REFERENCE__,cnn_dm,3
146,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,abssentrw,cnn_dm,0
146,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,__REFERENCE__,cnn_dm,3
146,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,onmt_pg,cnn_dm,1
146,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,seneca,cnn_dm,4
146,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,BART,cnn_dm,2
146,3146c14e3a00d9d1d464110fba0dab55f01786e6,__REFERENCE__,cnn_dm,3
146,3146c14e3a00d9d1d464110fba0dab55f01786e6,onmt_pg,cnn_dm,2
146,3146c14e3a00d9d1d464110fba0dab55f01786e6,BART,cnn_dm,0
146,3146c14e3a00d9d1d464110fba0dab55f01786e6,abssentrw,cnn_dm,1
146,3146c14e3a00d9d1d464110fba0dab55f01786e6,seneca,cnn_dm,4
146,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,abssentrw,cnn_dm,4
146,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,onmt_pg,cnn_dm,1
146,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,__REFERENCE__,cnn_dm,2
146,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,seneca,cnn_dm,3
146,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,BART,cnn_dm,0
146,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,__REFERENCE__,cnn_dm,2
146,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,BART,cnn_dm,0
146,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,abssentrw,cnn_dm,4
146,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,seneca,cnn_dm,3
146,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,onmt_pg,cnn_dm,1
147,c63a2e8c41da0461bae5c913c23044c8ebaff1a0,BART,cnn_dm,3
147,c63a2e8c41da0461bae5c913c23044c8ebaff1a0,__REFERENCE__,cnn_dm,2
147,c63a2e8c41da0461bae5c913c23044c8ebaff1a0,onmt_pg,cnn_dm,0
147,c63a2e8c41da0461bae5c913c23044c8ebaff1a0,abssentrw,cnn_dm,1
147,c63a2e8c41da0461bae5c913c23044c8ebaff1a0,seneca,cnn_dm,4
147,406e2d8a6b0ced31908a3f747852f316e3700c08,__REFERENCE__,cnn_dm,3
147,406e2d8a6b0ced31908a3f747852f316e3700c08,seneca,cnn_dm,4
147,406e2d8a6b0ced31908a3f747852f316e3700c08,abssentrw,cnn_dm,2
147,406e2d8a6b0ced31908a3f747852f316e3700c08,onmt_pg,cnn_dm,0
147,406e2d8a6b0ced31908a3f747852f316e3700c08,BART,cnn_dm,1
147,6abf6352c19611cb666d8e294ac39e1908893188,__REFERENCE__,cnn_dm,3
147,6abf6352c19611cb666d8e294ac39e1908893188,seneca,cnn_dm,4
147,6abf6352c19611cb666d8e294ac39e1908893188,onmt_pg,cnn_dm,2
147,6abf6352c19611cb666d8e294ac39e1908893188,abssentrw,cnn_dm,1
147,6abf6352c19611cb666d8e294ac39e1908893188,BART,cnn_dm,0
147,cb081b7d193ad2ca414abad651d9465427b9a41a,abssentrw,cnn_dm,2
147,cb081b7d193ad2ca414abad651d9465427b9a41a,seneca,cnn_dm,4
147,cb081b7d193ad2ca414abad651d9465427b9a41a,__REFERENCE__,cnn_dm,3
147,cb081b7d193ad2ca414abad651d9465427b9a41a,onmt_pg,cnn_dm,0
147,cb081b7d193ad2ca414abad651d9465427b9a41a,BART,cnn_dm,1
147,3cc1c54c0b4e95634f7036e0e05ad8c35090eb82,onmt_pg,cnn_dm,2
147,3cc1c54c0b4e95634f7036e0e05ad8c35090eb82,__REFERENCE__,cnn_dm,3
147,3cc1c54c0b4e95634f7036e0e05ad8c35090eb82,BART,cnn_dm,0
147,3cc1c54c0b4e95634f7036e0e05ad8c35090eb82,seneca,cnn_dm,4
147,3cc1c54c0b4e95634f7036e0e05ad8c35090eb82,abssentrw,cnn_dm,1
148,d322d72a8565ac2487b85e0b71035d4812ab80f1,BART,cnn_dm,1
148,d322d72a8565ac2487b85e0b71035d4812ab80f1,seneca,cnn_dm,4
148,d322d72a8565ac2487b85e0b71035d4812ab80f1,__REFERENCE__,cnn_dm,2
148,d322d72a8565ac2487b85e0b71035d4812ab80f1,onmt_pg,cnn_dm,0
148,d322d72a8565ac2487b85e0b71035d4812ab80f1,abssentrw,cnn_dm,3
148,aab238ffef9ea27adcdc25882ba9e261aaf93995,abssentrw,cnn_dm,3
148,aab238ffef9ea27adcdc25882ba9e261aaf93995,seneca,cnn_dm,4
148,aab238ffef9ea27adcdc25882ba9e261aaf93995,__REFERENCE__,cnn_dm,0
148,aab238ffef9ea27adcdc25882ba9e261aaf93995,BART,cnn_dm,2
148,aab238ffef9ea27adcdc25882ba9e261aaf93995,onmt_pg,cnn_dm,1
148,951535fc236a616bb55f29b4f93dc54b08e5bbb1,__REFERENCE__,cnn_dm,4
148,951535fc236a616bb55f29b4f93dc54b08e5bbb1,abssentrw,cnn_dm,1
148,951535fc236a616bb55f29b4f93dc54b08e5bbb1,BART,cnn_dm,2
148,951535fc236a616bb55f29b4f93dc54b08e5bbb1,seneca,cnn_dm,3
148,951535fc236a616bb55f29b4f93dc54b08e5bbb1,onmt_pg,cnn_dm,0
148,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,seneca,cnn_dm,3
148,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,__REFERENCE__,cnn_dm,1
148,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,BART,cnn_dm,0
148,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,onmt_pg,cnn_dm,2
148,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,abssentrw,cnn_dm,4
148,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,__REFERENCE__,cnn_dm,3
148,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,seneca,cnn_dm,4
148,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,abssentrw,cnn_dm,0
148,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,onmt_pg,cnn_dm,1
148,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,BART,cnn_dm,2
149,b184986948432aec3e837e9f85050359f220fd4b,seneca,cnn_dm,3
149,b184986948432aec3e837e9f85050359f220fd4b,onmt_pg,cnn_dm,4
149,b184986948432aec3e837e9f85050359f220fd4b,BART,cnn_dm,0
149,b184986948432aec3e837e9f85050359f220fd4b,abssentrw,cnn_dm,2
149,b184986948432aec3e837e9f85050359f220fd4b,__REFERENCE__,cnn_dm,1
149,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,BART,cnn_dm,0
149,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,abssentrw,cnn_dm,4
149,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,seneca,cnn_dm,2
149,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,__REFERENCE__,cnn_dm,1
149,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,onmt_pg,cnn_dm,3
149,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,abssentrw,cnn_dm,2
149,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,BART,cnn_dm,1
149,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,onmt_pg,cnn_dm,3
149,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,seneca,cnn_dm,4
149,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,__REFERENCE__,cnn_dm,0
149,46380367325d6c4b179f17eecea006138d2fa9bd,onmt_pg,cnn_dm,1
149,46380367325d6c4b179f17eecea006138d2fa9bd,abssentrw,cnn_dm,2
149,46380367325d6c4b179f17eecea006138d2fa9bd,seneca,cnn_dm,4
149,46380367325d6c4b179f17eecea006138d2fa9bd,BART,cnn_dm,0
149,46380367325d6c4b179f17eecea006138d2fa9bd,__REFERENCE__,cnn_dm,3
149,e93ba626eef732486b374341bbd56958f4b152c6,__REFERENCE__,cnn_dm,3
149,e93ba626eef732486b374341bbd56958f4b152c6,abssentrw,cnn_dm,1
149,e93ba626eef732486b374341bbd56958f4b152c6,BART,cnn_dm,0
149,e93ba626eef732486b374341bbd56958f4b152c6,onmt_pg,cnn_dm,2
149,e93ba626eef732486b374341bbd56958f4b152c6,seneca,cnn_dm,4
150,484b88f32a6422b318e7d5cd25809082579485b9,onmt_pg,cnn_dm,0
150,484b88f32a6422b318e7d5cd25809082579485b9,__REFERENCE__,cnn_dm,3
150,484b88f32a6422b318e7d5cd25809082579485b9,abssentrw,cnn_dm,1
150,484b88f32a6422b318e7d5cd25809082579485b9,seneca,cnn_dm,4
150,484b88f32a6422b318e7d5cd25809082579485b9,BART,cnn_dm,2
150,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,abssentrw,cnn_dm,1
150,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,onmt_pg,cnn_dm,2
150,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,BART,cnn_dm,3
150,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,__REFERENCE__,cnn_dm,4
150,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,seneca,cnn_dm,0
150,a396e698f80b68e0392dfa6d66ce0731940375f3,seneca,cnn_dm,4
150,a396e698f80b68e0392dfa6d66ce0731940375f3,__REFERENCE__,cnn_dm,0
150,a396e698f80b68e0392dfa6d66ce0731940375f3,onmt_pg,cnn_dm,1
150,a396e698f80b68e0392dfa6d66ce0731940375f3,BART,cnn_dm,3
150,a396e698f80b68e0392dfa6d66ce0731940375f3,abssentrw,cnn_dm,2
150,6ef2edc93a597248336109a8d24e997ad2156ea3,seneca,cnn_dm,2
150,6ef2edc93a597248336109a8d24e997ad2156ea3,__REFERENCE__,cnn_dm,4
150,6ef2edc93a597248336109a8d24e997ad2156ea3,onmt_pg,cnn_dm,1
150,6ef2edc93a597248336109a8d24e997ad2156ea3,abssentrw,cnn_dm,3
150,6ef2edc93a597248336109a8d24e997ad2156ea3,BART,cnn_dm,0
150,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,__REFERENCE__,cnn_dm,2
150,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,abssentrw,cnn_dm,3
150,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,BART,cnn_dm,0
150,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,onmt_pg,cnn_dm,4
150,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,seneca,cnn_dm,1
151,50e6a46711b64f333ddd3ce529097fa553c3913c,seneca,cnn_dm,4
151,50e6a46711b64f333ddd3ce529097fa553c3913c,onmt_pg,cnn_dm,2
151,50e6a46711b64f333ddd3ce529097fa553c3913c,BART,cnn_dm,0
151,50e6a46711b64f333ddd3ce529097fa553c3913c,abssentrw,cnn_dm,3
151,50e6a46711b64f333ddd3ce529097fa553c3913c,__REFERENCE__,cnn_dm,1
151,e2706dce6cf26bc61b082438188fdb6e130d9e40,onmt_pg,cnn_dm,3
151,e2706dce6cf26bc61b082438188fdb6e130d9e40,BART,cnn_dm,2
151,e2706dce6cf26bc61b082438188fdb6e130d9e40,abssentrw,cnn_dm,0
151,e2706dce6cf26bc61b082438188fdb6e130d9e40,seneca,cnn_dm,4
151,e2706dce6cf26bc61b082438188fdb6e130d9e40,__REFERENCE__,cnn_dm,1
151,7df3e37c8613fd20fb6791aed1b2b31b4ac7a522,abssentrw,cnn_dm,1
151,7df3e37c8613fd20fb6791aed1b2b31b4ac7a522,onmt_pg,cnn_dm,4
151,7df3e37c8613fd20fb6791aed1b2b31b4ac7a522,__REFERENCE__,cnn_dm,2
151,7df3e37c8613fd20fb6791aed1b2b31b4ac7a522,seneca,cnn_dm,3
151,7df3e37c8613fd20fb6791aed1b2b31b4ac7a522,BART,cnn_dm,0
151,6b3e5879caae91fdca5075479b2aea2259c991c4,abssentrw,cnn_dm,2
151,6b3e5879caae91fdca5075479b2aea2259c991c4,BART,cnn_dm,1
151,6b3e5879caae91fdca5075479b2aea2259c991c4,seneca,cnn_dm,4
151,6b3e5879caae91fdca5075479b2aea2259c991c4,onmt_pg,cnn_dm,0
151,6b3e5879caae91fdca5075479b2aea2259c991c4,__REFERENCE__,cnn_dm,3
151,faf5a752ae42c7e325f93cebef744e02338a9a0c,onmt_pg,cnn_dm,2
151,faf5a752ae42c7e325f93cebef744e02338a9a0c,abssentrw,cnn_dm,1
151,faf5a752ae42c7e325f93cebef744e02338a9a0c,BART,cnn_dm,0
151,faf5a752ae42c7e325f93cebef744e02338a9a0c,seneca,cnn_dm,4
151,faf5a752ae42c7e325f93cebef744e02338a9a0c,__REFERENCE__,cnn_dm,3
152,545c8f27751b46e3f8da1228fa010bccaebb3530,seneca,cnn_dm,1
152,545c8f27751b46e3f8da1228fa010bccaebb3530,__REFERENCE__,cnn_dm,4
152,545c8f27751b46e3f8da1228fa010bccaebb3530,onmt_pg,cnn_dm,3
152,545c8f27751b46e3f8da1228fa010bccaebb3530,BART,cnn_dm,0
152,545c8f27751b46e3f8da1228fa010bccaebb3530,abssentrw,cnn_dm,2
152,e359dddca898e41b9380db6208964201895ad226,__REFERENCE__,cnn_dm,3
152,e359dddca898e41b9380db6208964201895ad226,abssentrw,cnn_dm,4
152,e359dddca898e41b9380db6208964201895ad226,onmt_pg,cnn_dm,2
152,e359dddca898e41b9380db6208964201895ad226,seneca,cnn_dm,1
152,e359dddca898e41b9380db6208964201895ad226,BART,cnn_dm,0
152,be9b8379c0371294480cf94fa24dcc5bc2c02dfd,onmt_pg,cnn_dm,0
152,be9b8379c0371294480cf94fa24dcc5bc2c02dfd,abssentrw,cnn_dm,2
152,be9b8379c0371294480cf94fa24dcc5bc2c02dfd,seneca,cnn_dm,4
152,be9b8379c0371294480cf94fa24dcc5bc2c02dfd,BART,cnn_dm,3
152,be9b8379c0371294480cf94fa24dcc5bc2c02dfd,__REFERENCE__,cnn_dm,1
152,2b19de4fe8058015c655bd9cbeabd63ee360944e,abssentrw,cnn_dm,1
152,2b19de4fe8058015c655bd9cbeabd63ee360944e,BART,cnn_dm,0
152,2b19de4fe8058015c655bd9cbeabd63ee360944e,__REFERENCE__,cnn_dm,4
152,2b19de4fe8058015c655bd9cbeabd63ee360944e,onmt_pg,cnn_dm,3
152,2b19de4fe8058015c655bd9cbeabd63ee360944e,seneca,cnn_dm,2
152,9b82719134a6dcdb225fd7e33402d01afc478fd9,__REFERENCE__,cnn_dm,4
152,9b82719134a6dcdb225fd7e33402d01afc478fd9,onmt_pg,cnn_dm,1
152,9b82719134a6dcdb225fd7e33402d01afc478fd9,abssentrw,cnn_dm,3
152,9b82719134a6dcdb225fd7e33402d01afc478fd9,BART,cnn_dm,2
152,9b82719134a6dcdb225fd7e33402d01afc478fd9,seneca,cnn_dm,0
153,d322d72a8565ac2487b85e0b71035d4812ab80f1,BART,cnn_dm,1
153,d322d72a8565ac2487b85e0b71035d4812ab80f1,seneca,cnn_dm,4
153,d322d72a8565ac2487b85e0b71035d4812ab80f1,__REFERENCE__,cnn_dm,0
153,d322d72a8565ac2487b85e0b71035d4812ab80f1,onmt_pg,cnn_dm,2
153,d322d72a8565ac2487b85e0b71035d4812ab80f1,abssentrw,cnn_dm,3
153,aab238ffef9ea27adcdc25882ba9e261aaf93995,abssentrw,cnn_dm,4
153,aab238ffef9ea27adcdc25882ba9e261aaf93995,seneca,cnn_dm,3
153,aab238ffef9ea27adcdc25882ba9e261aaf93995,__REFERENCE__,cnn_dm,1
153,aab238ffef9ea27adcdc25882ba9e261aaf93995,BART,cnn_dm,0
153,aab238ffef9ea27adcdc25882ba9e261aaf93995,onmt_pg,cnn_dm,2
153,951535fc236a616bb55f29b4f93dc54b08e5bbb1,__REFERENCE__,cnn_dm,3
153,951535fc236a616bb55f29b4f93dc54b08e5bbb1,abssentrw,cnn_dm,4
153,951535fc236a616bb55f29b4f93dc54b08e5bbb1,BART,cnn_dm,0
153,951535fc236a616bb55f29b4f93dc54b08e5bbb1,seneca,cnn_dm,2
153,951535fc236a616bb55f29b4f93dc54b08e5bbb1,onmt_pg,cnn_dm,1
153,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,seneca,cnn_dm,3
153,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,__REFERENCE__,cnn_dm,1
153,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,BART,cnn_dm,0
153,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,onmt_pg,cnn_dm,2
153,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,abssentrw,cnn_dm,4
153,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,__REFERENCE__,cnn_dm,3
153,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,seneca,cnn_dm,4
153,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,abssentrw,cnn_dm,2
153,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,onmt_pg,cnn_dm,1
153,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,BART,cnn_dm,0
154,c9a1a96a3b216532c56c869d81dd16c5103664cb,seneca,cnn_dm,4
154,c9a1a96a3b216532c56c869d81dd16c5103664cb,__REFERENCE__,cnn_dm,2
154,c9a1a96a3b216532c56c869d81dd16c5103664cb,BART,cnn_dm,0
154,c9a1a96a3b216532c56c869d81dd16c5103664cb,abssentrw,cnn_dm,3
154,c9a1a96a3b216532c56c869d81dd16c5103664cb,onmt_pg,cnn_dm,1
154,1346277b7785f0e331c94d2bca2129c00fb87767,__REFERENCE__,cnn_dm,2
154,1346277b7785f0e331c94d2bca2129c00fb87767,onmt_pg,cnn_dm,1
154,1346277b7785f0e331c94d2bca2129c00fb87767,seneca,cnn_dm,3
154,1346277b7785f0e331c94d2bca2129c00fb87767,BART,cnn_dm,0
154,1346277b7785f0e331c94d2bca2129c00fb87767,abssentrw,cnn_dm,4
154,c1de892aefd7aa1c6c0ad980039252b8c41f208b,seneca,cnn_dm,2
154,c1de892aefd7aa1c6c0ad980039252b8c41f208b,onmt_pg,cnn_dm,4
154,c1de892aefd7aa1c6c0ad980039252b8c41f208b,__REFERENCE__,cnn_dm,3
154,c1de892aefd7aa1c6c0ad980039252b8c41f208b,BART,cnn_dm,0
154,c1de892aefd7aa1c6c0ad980039252b8c41f208b,abssentrw,cnn_dm,1
154,e4e990208d0f9dcd9bdac5e2e6dcf11aac28cb91,abssentrw,cnn_dm,2
154,e4e990208d0f9dcd9bdac5e2e6dcf11aac28cb91,BART,cnn_dm,0
154,e4e990208d0f9dcd9bdac5e2e6dcf11aac28cb91,onmt_pg,cnn_dm,1
154,e4e990208d0f9dcd9bdac5e2e6dcf11aac28cb91,seneca,cnn_dm,3
154,e4e990208d0f9dcd9bdac5e2e6dcf11aac28cb91,__REFERENCE__,cnn_dm,4
154,bff83ed707bc5db55bb29fa942f77711667f1f1a,abssentrw,cnn_dm,0
154,bff83ed707bc5db55bb29fa942f77711667f1f1a,seneca,cnn_dm,3
154,bff83ed707bc5db55bb29fa942f77711667f1f1a,__REFERENCE__,cnn_dm,2
154,bff83ed707bc5db55bb29fa942f77711667f1f1a,onmt_pg,cnn_dm,4
154,bff83ed707bc5db55bb29fa942f77711667f1f1a,BART,cnn_dm,1
155,b184986948432aec3e837e9f85050359f220fd4b,seneca,cnn_dm,4
155,b184986948432aec3e837e9f85050359f220fd4b,onmt_pg,cnn_dm,3
155,b184986948432aec3e837e9f85050359f220fd4b,BART,cnn_dm,0
155,b184986948432aec3e837e9f85050359f220fd4b,abssentrw,cnn_dm,1
155,b184986948432aec3e837e9f85050359f220fd4b,__REFERENCE__,cnn_dm,2
155,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,BART,cnn_dm,0
155,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,abssentrw,cnn_dm,2
155,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,seneca,cnn_dm,4
155,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,__REFERENCE__,cnn_dm,1
155,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,onmt_pg,cnn_dm,3
155,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,abssentrw,cnn_dm,0
155,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,BART,cnn_dm,2
155,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,onmt_pg,cnn_dm,3
155,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,seneca,cnn_dm,1
155,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,__REFERENCE__,cnn_dm,4
155,46380367325d6c4b179f17eecea006138d2fa9bd,onmt_pg,cnn_dm,1
155,46380367325d6c4b179f17eecea006138d2fa9bd,abssentrw,cnn_dm,3
155,46380367325d6c4b179f17eecea006138d2fa9bd,seneca,cnn_dm,4
155,46380367325d6c4b179f17eecea006138d2fa9bd,BART,cnn_dm,0
155,46380367325d6c4b179f17eecea006138d2fa9bd,__REFERENCE__,cnn_dm,2
155,e93ba626eef732486b374341bbd56958f4b152c6,__REFERENCE__,cnn_dm,4
155,e93ba626eef732486b374341bbd56958f4b152c6,abssentrw,cnn_dm,2
155,e93ba626eef732486b374341bbd56958f4b152c6,BART,cnn_dm,0
155,e93ba626eef732486b374341bbd56958f4b152c6,onmt_pg,cnn_dm,1
155,e93ba626eef732486b374341bbd56958f4b152c6,seneca,cnn_dm,3
156,c63a2e8c41da0461bae5c913c23044c8ebaff1a0,BART,cnn_dm,0
156,c63a2e8c41da0461bae5c913c23044c8ebaff1a0,__REFERENCE__,cnn_dm,2
156,c63a2e8c41da0461bae5c913c23044c8ebaff1a0,onmt_pg,cnn_dm,4
156,c63a2e8c41da0461bae5c913c23044c8ebaff1a0,abssentrw,cnn_dm,1
156,c63a2e8c41da0461bae5c913c23044c8ebaff1a0,seneca,cnn_dm,3
156,406e2d8a6b0ced31908a3f747852f316e3700c08,__REFERENCE__,cnn_dm,3
156,406e2d8a6b0ced31908a3f747852f316e3700c08,seneca,cnn_dm,2
156,406e2d8a6b0ced31908a3f747852f316e3700c08,abssentrw,cnn_dm,4
156,406e2d8a6b0ced31908a3f747852f316e3700c08,onmt_pg,cnn_dm,0
156,406e2d8a6b0ced31908a3f747852f316e3700c08,BART,cnn_dm,1
156,6abf6352c19611cb666d8e294ac39e1908893188,__REFERENCE__,cnn_dm,0
156,6abf6352c19611cb666d8e294ac39e1908893188,seneca,cnn_dm,4
156,6abf6352c19611cb666d8e294ac39e1908893188,onmt_pg,cnn_dm,2
156,6abf6352c19611cb666d8e294ac39e1908893188,abssentrw,cnn_dm,3
156,6abf6352c19611cb666d8e294ac39e1908893188,BART,cnn_dm,1
156,cb081b7d193ad2ca414abad651d9465427b9a41a,abssentrw,cnn_dm,1
156,cb081b7d193ad2ca414abad651d9465427b9a41a,seneca,cnn_dm,3
156,cb081b7d193ad2ca414abad651d9465427b9a41a,__REFERENCE__,cnn_dm,2
156,cb081b7d193ad2ca414abad651d9465427b9a41a,onmt_pg,cnn_dm,4
156,cb081b7d193ad2ca414abad651d9465427b9a41a,BART,cnn_dm,0
156,3cc1c54c0b4e95634f7036e0e05ad8c35090eb82,onmt_pg,cnn_dm,3
156,3cc1c54c0b4e95634f7036e0e05ad8c35090eb82,__REFERENCE__,cnn_dm,4
156,3cc1c54c0b4e95634f7036e0e05ad8c35090eb82,BART,cnn_dm,1
156,3cc1c54c0b4e95634f7036e0e05ad8c35090eb82,seneca,cnn_dm,2
156,3cc1c54c0b4e95634f7036e0e05ad8c35090eb82,abssentrw,cnn_dm,0
157,30dd7f6a55e7f87f256f4000de753341eda066b6,seneca,cnn_dm,4
157,30dd7f6a55e7f87f256f4000de753341eda066b6,onmt_pg,cnn_dm,1
157,30dd7f6a55e7f87f256f4000de753341eda066b6,BART,cnn_dm,0
157,30dd7f6a55e7f87f256f4000de753341eda066b6,__REFERENCE__,cnn_dm,2
157,30dd7f6a55e7f87f256f4000de753341eda066b6,abssentrw,cnn_dm,3
157,fa04945c4c8bb005c0cd023fe45a9675ef39544e,seneca,cnn_dm,3
157,fa04945c4c8bb005c0cd023fe45a9675ef39544e,BART,cnn_dm,0
157,fa04945c4c8bb005c0cd023fe45a9675ef39544e,onmt_pg,cnn_dm,1
157,fa04945c4c8bb005c0cd023fe45a9675ef39544e,__REFERENCE__,cnn_dm,4
157,fa04945c4c8bb005c0cd023fe45a9675ef39544e,abssentrw,cnn_dm,2
157,f2464863b3039eedae709eea2ff8767036840b7e,BART,cnn_dm,0
157,f2464863b3039eedae709eea2ff8767036840b7e,onmt_pg,cnn_dm,4
157,f2464863b3039eedae709eea2ff8767036840b7e,__REFERENCE__,cnn_dm,3
157,f2464863b3039eedae709eea2ff8767036840b7e,seneca,cnn_dm,2
157,f2464863b3039eedae709eea2ff8767036840b7e,abssentrw,cnn_dm,1
157,1b5b437eabd1f04ee32236c589c8de9fb1b5748e,abssentrw,cnn_dm,3
157,1b5b437eabd1f04ee32236c589c8de9fb1b5748e,onmt_pg,cnn_dm,1
157,1b5b437eabd1f04ee32236c589c8de9fb1b5748e,BART,cnn_dm,0
157,1b5b437eabd1f04ee32236c589c8de9fb1b5748e,__REFERENCE__,cnn_dm,2
157,1b5b437eabd1f04ee32236c589c8de9fb1b5748e,seneca,cnn_dm,4
157,7f629db35040e2258f1d55c27ae262d7c80c63c8,onmt_pg,cnn_dm,1
157,7f629db35040e2258f1d55c27ae262d7c80c63c8,abssentrw,cnn_dm,2
157,7f629db35040e2258f1d55c27ae262d7c80c63c8,__REFERENCE__,cnn_dm,4
157,7f629db35040e2258f1d55c27ae262d7c80c63c8,seneca,cnn_dm,3
157,7f629db35040e2258f1d55c27ae262d7c80c63c8,BART,cnn_dm,0
158,7aa17ec1a451f43187d8f96268e1d452ffcf8272,BART,cnn_dm,1
158,7aa17ec1a451f43187d8f96268e1d452ffcf8272,seneca,cnn_dm,3
158,7aa17ec1a451f43187d8f96268e1d452ffcf8272,abssentrw,cnn_dm,2
158,7aa17ec1a451f43187d8f96268e1d452ffcf8272,onmt_pg,cnn_dm,0
158,7aa17ec1a451f43187d8f96268e1d452ffcf8272,__REFERENCE__,cnn_dm,4
